n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar
7,4,3,177,0.9995,0.0005,0.42680000000000007,-2.251,-1.8241999999999998,0.9995,0.9998770546423811
7,4,3,179,0.9997,0.00015,0.26529999999999987,-2.5888999999999998,-2.3236,0.9997,0.9999251863725906
7,4,3,180,1.0,0.0,0.22429999999999994,-2.3333,-2.109,1.0,1.0
7,4,3,183,1.0,0.0,0.14470000000000005,-0.8963,-0.7515999999999999,1.0,1.0
7,4,3,184,0.95675,0.0422,0.08030000000000004,-1.1196,-1.0393,0.95675,0.996657819757056
7,4,3,185,0.9998,0.0001,0.16419999999999968,-1.9449999999999998,-1.7808000000000002,0.9998,0.9999802570694087
7,4,3,186,0.9359,0.06405,0.0230999999999999,-1.9702,-1.9471,0.9359,0.9992329078266166
7,4,3,189,0.74855,0.1778,0.0824999999999998,-1.6013,-1.5188000000000001,0.74855,0.9827895740960471
7,4,3,190,0.9998,0.00015,0.33309999999999995,-2.2356,-1.9024999999999999,0.9998,0.9999564054392557
7,4,3,191,0.9689,0.01595,0.1278999999999999,-1.979,-1.8511000000000002,0.9689,0.9976052956038404
7,4,3,192,0.99995,5e-05,0.17999999999999994,-1.9376,-1.7576,0.99995,0.9999854149463254
7,4,3,193,0.54725,0.45255,0.09750000000000014,-1.7908000000000002,-1.6933,0.54725,0.9752831332365423
7,4,3,194,0.9986,0.00125,0.12930000000000064,-2.3120000000000003,-2.1826999999999996,0.9986,0.9998874480968857
7,4,3,195,0.67415,0.164,0.09010000000000007,-1.2329,-1.1428,0.164,0.9285148227755697
7,4,3,196,0.99925,0.0004,0.2529000000000001,-2.0634,-1.8105,0.99925,0.9998776485412426
7,4,3,197,0.9771,0.0229,0.015099999999999891,-1.4705,-1.4554,0.9771,0.9997648486909214
7,4,3,198,0.99995,5e-05,0.5044,-1.5635,-1.0591,0.99995,0.9999813399424368
7,4,3,199,0.99995,5e-05,0.05010000000000003,-1.5126,-1.4625,0.99995,0.9999983439111465
7,4,3,200,0.9998,0.0001,0.9097,-3.8007999999999997,-2.8911,0.9998,0.9999492304251736
7,4,3,202,1.0,0.0,0.4388000000000001,-2.2398000000000002,-1.8010000000000002,1.0,1.0
7,4,3,204,0.9999,0.0001,0.1584000000000001,-1.5493000000000001,-1.3909,0.9999,0.999972697347189
7,4,3,205,0.8124,0.0955,0.02210000000000001,-2.2323,-2.2102,0.0955,0.9900015320521435
7,4,3,206,0.98875,0.00955,0.46709999999999985,-2.1033,-1.6362,0.98875,0.9964963414634146
7,4,3,208,0.7214,0.2776,0.05580000000000007,-1.8927,-1.8369,0.2776,0.9745443810429545
7,4,3,209,0.64215,0.3578,0.01200000000000001,-1.3676000000000001,-1.3556000000000001,0.3578,0.994357301111436
7,4,3,210,0.99275,0.00725,0.23330000000000006,-1.6385,-1.4052,0.99275,0.9989676991150442
7,4,3,211,0.84275,0.15485,0.008299999999999974,-1.8680999999999999,-1.8598,0.15485,0.9960478855521653
7,4,3,213,0.92065,0.0731,0.030299999999999994,-1.952,-1.9217,0.92065,0.9978491803278686
7,4,3,214,0.99955,0.0004,0.14320000000000022,-1.5495,-1.4062999999999999,0.99955,0.9999439787028074
7,4,3,215,0.995,0.00275,0.8034000000000003,-2.7129000000000003,-1.9095,0.995,0.998406264513989
7,4,3,216,0.98725,0.008,0.3134000000000001,-2.1485000000000003,-1.8351000000000002,0.98725,0.9978958692110775
7,4,3,218,0.99975,0.00025,0.15079999999999982,-1.6058,-1.455,0.99975,0.9999165524971976
7,4,3,219,0.99235,0.00455,0.22999999999999998,-1.8616,-1.6316,0.99235,0.9982767377524709
7,4,3,221,0.9286,0.0565,0.014499999999999957,-1.1487,-1.1342,0.9286,0.9974845390441369
7,4,3,222,0.99915,0.0008,0.17989999999999995,-1.8058,-1.6259000000000001,0.99915,0.9998758583453318
7,4,3,223,0.9997,0.0003,0.08410000000000029,-2.5335,-2.4494,0.9997,0.9999900414446419
7,4,3,224,1.0,0.0,0.5394999999999999,-2.8093,-2.2698,1.0,1.0
7,4,3,225,0.9995,0.0005,0.2567999999999997,-1.7313999999999998,-1.4746000000000001,0.9995,0.9999258403604019
7,4,3,226,0.9998,0.00015,0.04039999999999999,-1.2111,-1.1707,0.9998,0.9999918090991662
7,4,3,228,0.64,0.29295,0.03259999999999996,-1.6299,-1.5973,0.29295,0.9813206669120805
7,4,3,229,0.9998,0.0001,0.2547999999999999,-2.1461,-1.8913000000000002,0.9998,0.9999644238385909
7,4,3,230,0.6124,0.38685,0.006800000000000139,-2.4859999999999998,-2.4791999999999996,0.6124,0.9987415888978277
7,4,3,231,0.95025,0.04975,0.060499999999999776,-2.1673,-2.1068000000000002,0.04975,0.9734738499515527
7,4,3,232,0.99975,0.00015,0.21699999999999986,-1.825,-1.608,0.99975,0.9999376
7,4,3,233,0.99475,0.00345,0.5049000000000001,-2.7838,-2.2788999999999997,0.99475,0.9983930113513901
7,4,3,234,0.7054,0.29265,0.041999999999999815,-1.8279999999999998,-1.786,0.29265,0.9834859846827132
7,4,3,235,0.96445,0.03555,0.058399999999999785,-2.2479,-2.1895000000000002,0.03555,0.9749437786378398
7,4,3,236,0.99965,0.00015,0.07739999999999991,-1.9376,-1.8602,0.99965,0.9999697770437653
7,4,3,237,0.95635,0.04015,0.008399999999999963,-1.7505000000000002,-1.7421000000000002,0.04015,0.9703237360754071
7,4,3,238,0.99985,0.0001,0.1745000000000001,-2.2896,-2.1151,0.99985,0.9999871200209642
7,4,3,239,0.9907,0.00925,0.34020000000000006,-1.8717,-1.5314999999999999,0.9907,0.9978623791205854
7,4,3,240,0.9993,0.0006,0.21289999999999987,-3.2276,-3.0147,0.9993,0.9999318471929606
7,4,3,241,0.9998,0.00015,0.13779999999999992,-1.7799,-1.6421000000000001,0.9998,0.9999785746390246
7,4,3,242,1.0,0.0,0.6641999999999999,-1.787,-1.1228,1.0,1.0
7,4,3,243,0.9999,0.0001,0.4150999999999998,-2.1386,-1.7235,0.9999,0.9999802207051341
7,4,3,244,0.6357,0.36425,0.09489999999999976,-1.6994999999999998,-1.6046,0.36425,0.9582530950279493
7,4,3,245,0.98035,0.01965,0.03270000000000017,-2.1822,-2.1494999999999997,0.98035,0.9997055471542481
7,4,3,247,0.9999,5e-05,0.3416000000000001,-2.0844,-1.7428,0.9999,0.9999835348301669
7,4,3,248,0.4769,0.2692,0.008200000000000207,-1.0954000000000002,-1.0872,0.0067,0.9676379222201934
7,4,3,249,0.83405,0.1659,0.03420000000000001,-1.8061,-1.7719,0.83405,0.996834934389015
7,4,3,250,0.99985,0.0001,0.13680000000000003,-1.4642,-1.3274,0.99985,0.9999781996994945
7,4,3,252,0.9996,0.0003,0.28370000000000006,-2.6095,-2.3258,0.9996,0.9998928453726768
7,4,3,253,0.96515,0.0348,0.133,-2.1109,-1.9779,0.96515,0.9977853735373536
7,4,3,254,0.9999,0.0001,0.21039999999999992,-2.417,-2.2066,0.9999,0.9999901241208109
7,4,3,255,0.52985,0.44485,0.03320000000000012,-1.4789,-1.4457,0.44485,0.9655630705253905
7,4,3,256,0.9992,0.0008,0.09649999999999981,-1.634,-1.5375,0.9992,0.999952753977968
7,4,3,257,0.9744,0.02535,0.02200000000000024,-1.5068000000000001,-1.4848,0.9744,0.9980481616671092
7,4,3,258,0.9989,0.00095,0.24239999999999995,-1.5518,-1.3094000000000001,0.9989,0.9998184398762726
7,4,3,259,0.9989,0.0006,0.20730000000000004,-1.9211,-1.7138,0.9989,0.9998160012492844
7,4,3,260,0.54075,0.43245,0.08769999999999989,-1.7332999999999998,-1.6456,0.54075,0.9706007384757399
7,4,3,261,0.9903,0.0093,0.42700000000000005,-1.7202000000000002,-1.2932000000000001,0.9903,0.9975854261132426
7,4,3,262,0.9806,0.0094,0.353,-1.784,-1.431,0.9806,0.9958682343049328
7,4,3,263,0.9976,0.00225,0.1021999999999994,-2.6997999999999998,-2.5976000000000004,0.9976,0.9998832857989479
7,4,3,264,0.96415,0.01615,0.16910000000000025,-1.5173,-1.3481999999999998,0.96415,0.9934361826929412
7,4,3,265,0.7362,0.2638,0.008599999999999497,-2.0263999999999998,-2.0178000000000003,0.7362,0.9988804382155546
7,4,3,266,0.9804,0.0177,0.12070000000000003,-1.5907,-1.47,0.9804,0.9982139215439743
7,4,3,267,0.9994,0.0005,0.30100000000000016,-2.0281000000000002,-1.7271,0.9994,0.9998426630836743
7,4,3,268,0.9589,0.0411,0.18679999999999986,-1.7149999999999999,-1.5282,0.9589,0.9955233352769679
7,4,3,269,0.99905,0.0005,0.04459999999999997,-1.5888,-1.5442,0.99905,0.9998236153071501
7,4,3,270,0.91315,0.08685,0.10470000000000002,-1.7842,-1.6795,0.91315,0.994903488958637
7,4,3,273,0.7179,0.28205,0.04180000000000006,-1.4591,-1.4173,0.7179,0.9919095161400864
7,4,3,274,0.6908,0.23,0.0020999999999997687,-1.3840999999999999,-1.3820000000000001,0.07485,0.9910172494761941
7,4,3,277,0.98525,0.01475,0.1347999999999998,-1.658,-1.5232,0.98525,0.9988007840772014
7,4,3,278,0.99525,0.0029,0.036900000000000155,-1.8961999999999999,-1.8592999999999997,0.99525,0.9990100543191648
7,4,3,280,0.7879,0.21145,0.1271,-1.4566,-1.3295,0.7879,0.9814076754084855
7,4,3,281,0.9985,0.00145,0.017699999999999605,-2.0536,-2.0359000000000003,0.00145,0.991386338624854
7,4,3,282,0.99995,5e-05,0.23229999999999995,-1.7463,-1.514,0.99995,0.9999876968447575
7,4,3,283,0.9983,0.0011,0.09360000000000013,-1.9102000000000001,-1.8166,0.9983,0.9995986388859804
7,4,3,284,0.9718,0.02635,0.19740000000000002,-1.7520000000000002,-1.5546000000000002,0.9718,0.9967915211187213
7,4,3,285,1.0,0.0,0.10650000000000004,-2.2896,-2.1831,1.0,1.0
7,4,3,286,0.9789,0.01985,0.05719999999999992,-1.8617,-1.8045,0.9789,0.9992546838910675
7,4,3,287,0.5732,0.36635,0.01639999999999997,-1.5886,-1.5722,0.03195,0.9633077363716478
7,4,3,288,0.99995,5e-05,0.1564000000000001,-2.3317,-2.1753,0.99995,0.9999940922931767
7,4,3,289,0.7526,0.24735,0.12290000000000001,-1.8829,-1.76,0.7526,0.9838484014020924
7,4,3,290,0.7927,0.2071,0.10580000000000012,-1.6634,-1.5575999999999999,0.7927,0.9867939100637249
7,4,3,292,0.99995,5e-05,0.4020999999999999,-1.8218,-1.4197000000000002,0.99995,0.9999889642112196
7,4,3,293,0.99915,0.0007,0.4554,-2.2292,-1.7738,0.99915,0.999810425264669
7,4,3,295,0.99995,5e-05,0.28500000000000014,-2.8724,-2.5873999999999997,0.99995,0.9999860830664253
7,4,3,297,0.7517,0.24815,0.0708000000000002,-1.2755,-1.2046999999999999,0.24815,0.958245433163465
7,4,3,299,0.7595,0.2397,0.08460000000000001,-1.0289,-0.9442999999999999,0.7595,0.9801371075906308
7,4,3,300,0.9981,0.0017,0.010999999999999677,-2.2803999999999998,-2.2694,0.0017,0.9951741536572534
7,4,3,301,0.9895,0.01015,0.2881,-1.8127,-1.5246,0.9895,0.9983113035802945
7,4,3,302,0.9209,0.079,0.10339999999999994,-1.333,-1.2296,0.9209,0.993847134283571
7,4,3,303,0.9282,0.0718,0.0677000000000001,-1.2088,-1.1411,0.9282,0.9959787723362012
7,4,3,304,0.592,0.2294,0.014100000000000001,-1.6733,-1.6592,0.07815,0.9724307745174207
7,4,3,305,0.9997,0.00015,0.0036999999999998145,-1.8291,-1.8254000000000001,0.9997,0.9999198649609096
7,4,3,306,0.8519,0.148,0.020299999999999985,-1.7382,-1.7179,0.8519,0.9982602721205844
7,4,3,307,0.98925,0.0102,0.034700000000000175,-1.7276,-1.6928999999999998,0.0102,0.9801048477656864
7,4,3,308,1.0,0.0,0.15519999999999978,-2.1826,-2.0274,1.0,1.0
7,4,3,309,0.75075,0.21235,0.03400000000000003,-1.0117,-0.9777,0.21235,0.952277330236236
7,4,3,310,0.6824,0.31665,0.11189999999999989,-1.5891,-1.4772,0.6824,0.9769574601975962
7,4,3,311,0.9373,0.06235,0.05190000000000006,-1.7996,-1.7477,0.9373,0.9980790592353856
7,4,3,316,0.99985,5e-05,0.2477999999999998,-2.2474,-1.9996,0.99985,0.9999674935481002
7,4,3,317,0.9996,0.00025,0.2874000000000003,-2.0765000000000002,-1.7891,0.9996,0.9999271996147365
7,4,3,321,0.9996,0.00015,0.47850000000000037,-2.6771000000000003,-2.1986,0.9996,0.9998870774345375
7,4,3,322,0.9999,0.0001,0.6869000000000001,-2.5581,-1.8712,0.9999,0.999967069309253
7,4,3,323,0.8553,0.1436,0.12209999999999988,-1.4665,-1.3444,0.8553,0.9865599181725196
7,4,3,324,0.9999,5e-05,0.13569999999999993,-1.8973999999999998,-1.7616999999999998,0.9999,0.999988405186044
7,4,3,325,0.92215,0.04315,0.03159999999999985,-1.1419,-1.1103,0.04315,0.9685072861021107
7,4,3,326,0.72815,0.19625,0.016000000000000014,-1.8843,-1.8683,0.19625,0.9875743591784749
7,4,3,327,0.99965,0.0003,0.27170000000000005,-1.3817,-1.1099999999999999,0.99965,0.9999280053557213
7,4,3,328,0.7846,0.21475,0.1269,-1.6600000000000001,-1.5331000000000001,0.7846,0.9834842981927708
7,4,3,330,0.81725,0.18265,0.009099999999999886,-1.2402,-1.2311,0.18265,0.9939819504918561
7,4,3,332,0.978,0.02195,0.3487,-2.0879,-1.7391999999999999,0.978,0.9963128119162796
7,4,3,333,0.88875,0.0653,0.1140000000000001,-1.3199,-1.2059,0.88875,0.9875673194939011
7,4,3,335,0.99905,0.0009,0.1963999999999999,-1.7246,-1.5282,0.99905,0.9998917604082105
7,4,3,336,1.0,0.0,0.4269000000000003,-2.9178,-2.4909,1.0,1.0
7,4,3,338,0.78715,0.21285,0.021500000000000075,-1.6073,-1.5857999999999999,0.78715,0.9971528183910906
7,4,3,339,0.92575,0.0562,0.23770000000000002,-1.2353,-0.9976,0.92575,0.9838975997733344
7,4,3,340,0.90795,0.09205,0.0947,-1.4292,-1.3345,0.90795,0.9939006891967535
7,4,3,341,0.99915,0.0007,0.4229999999999996,-2.0313999999999997,-1.6084,0.99915,0.9998131461061336
7,4,3,342,0.99995,5e-05,0.09509999999999996,-1.9612,-1.8661,0.99995,0.9999856516418519
7,4,3,343,0.5806,0.0973,0.025999999999999912,-0.9316,-0.9056000000000001,0.09015,0.918812467797338
7,4,3,346,0.8894,0.1082,0.027900000000000036,-1.0767,-1.0488,0.1082,0.9377622364632674
7,4,3,349,0.99875,0.0012,0.14209999999999967,-2.3343,-2.1922,0.99875,0.9996483185537419
7,4,3,350,0.9985,0.0015,0.08260000000000023,-2.1947,-2.1121,0.9985,0.9999435458149176
7,4,3,351,0.348,0.18595,0.04370000000000007,-0.9111,-0.8674,0.18595,0.9461676819229502
7,4,3,352,0.57965,0.4203,0.004899999999999904,-1.4783,-1.4734,0.57965,0.9986054792667254
7,4,3,353,0.90975,0.0872,0.1403000000000001,-1.1867,-1.0464,0.90975,0.9881189685682987
7,4,3,354,0.78615,0.2,0.0504,-1.8276000000000001,-1.7772000000000001,0.2,0.9769142454585248
7,4,3,355,0.9992,0.00075,0.29699999999999993,-1.8128,-1.5158,0.9992,0.9998524189099735
7,4,3,356,1.0,0.0,0.38570000000000015,-1.6703000000000001,-1.2846,1.0,0.9999999999999999
7,4,3,358,0.71105,0.19545,0.042100000000000026,-1.3192,-1.2771,0.19545,0.9665080579138872
7,4,3,359,0.99645,0.00285,0.5787,-2.1587,-1.58,0.99645,0.9989943646639182
7,4,3,363,0.9256,0.06585,0.011500000000000066,-1.4410000000000003,-1.4295000000000002,0.9256,0.9986052394170715
7,4,3,364,0.9965,0.0035,0.30630000000000024,-1.9208,-1.6144999999999998,0.9965,0.9994418731778425
7,4,3,365,0.7212,0.2788,0.02059999999999995,-2.0628,-2.0422000000000002,0.7212,0.9972157843707582
7,4,3,366,0.9604,0.0395,0.04179999999999984,-1.601,-1.5592000000000001,0.9604,0.9989314334790755
7,4,3,367,1.0,0.0,0.24290000000000012,-1.5928,-1.3498999999999999,1.0,1.0
7,4,3,369,0.9938,0.0059,0.015700000000000047,-1.0488,-1.0331,0.9938,0.9992947368421053
7,4,3,370,0.97475,0.0167,0.38690000000000024,-2.4583,-2.0713999999999997,0.97475,0.9959608774356262
7,4,3,371,0.9999,0.0001,0.2558,-1.8389,-1.5831,0.9999,0.999984806134102
7,4,3,372,0.9896,0.01025,0.4096000000000002,-2.1471,-1.7374999999999998,0.9896,0.9980090377718782
7,4,3,373,0.9994,0.0006,0.19719999999999982,-1.6885999999999999,-1.4914,0.9994,0.9999299301196258
7,4,3,374,0.87735,0.0556,0.06370000000000031,-1.4022000000000001,-1.3384999999999998,0.0556,0.9466057231493364
7,4,3,375,0.9968,0.00315,0.039699999999999847,-2.0412,-2.0015,0.9968,0.9999267808152068
7,4,3,376,1.0,0.0,0.5408000000000004,-3.0134000000000003,-2.4726,1.0,1.0
7,4,3,377,1.0,0.0,0.4273999999999999,-1.3598,-0.9324,1.0,1.0
7,4,3,378,0.9998,0.00015,0.1748999999999996,-2.2729999999999997,-2.0981,0.9998,0.9999824021117467
7,4,3,380,0.99865,0.00065,0.24660000000000037,-2.9979,-2.7512999999999996,0.99865,0.9997560075386104
7,4,3,382,0.9998,0.0002,0.08210000000000006,-2.1407,-2.0585999999999998,0.9998,0.9999809594992292
7,4,3,383,0.99975,0.0001,0.1907000000000001,-2.2361999999999997,-2.0454999999999997,0.99975,0.9999728177265003
7,4,3,384,0.89815,0.10145,0.04679999999999995,-1.6367999999999998,-1.5899999999999999,0.10145,0.9741931695992181
7,4,3,385,0.93555,0.06425,0.006299999999999972,-2.1713,-2.165,0.93555,0.9997949062773457
7,4,3,387,0.99695,0.00165,0.5017999999999998,-2.3722,-1.8704,0.99695,0.9990492391029423
7,4,3,388,0.78475,0.2139,0.06520000000000015,-1.1428,-1.0776,0.2139,0.9549745143507176
7,4,3,390,1.0,0.0,0.3444999999999996,-2.6674999999999995,-2.323,1.0,1.0
7,4,3,391,0.9778,0.01815,0.2008000000000001,-2.0318,-1.831,0.9778,0.9973680751058174
7,4,3,392,0.62655,0.1928,0.03369999999999995,-1.0144,-0.9807,0.1928,0.9654532777996846
7,4,3,393,0.98985,0.00555,0.16080000000000005,-1.1567,-0.9959,0.98985,0.998253808247601
7,4,3,394,0.99865,0.0011,0.5514000000000001,-2.2325,-1.6810999999999998,0.99865,0.999659489361702
7,4,3,395,0.9973,0.00255,0.0827,-1.1313,-1.0486,0.9973,0.9997884248210023
7,4,3,396,0.99935,0.0006,0.040100000000000025,-1.5217,-1.4816,0.99935,0.9999311000854307
7,4,3,397,0.5756,0.42425,0.021300000000000097,-1.2395,-1.2182,0.42425,0.9900775151270673
7,4,3,399,0.65725,0.34255,0.0403,-1.8788,-1.8385,0.65725,0.9926307856078348
7,4,3,400,0.99995,5e-05,0.029099999999999904,-1.8387,-1.8096,0.99995,0.9999795507695655
7,4,3,402,0.9999,5e-05,0.2552000000000003,-1.6861000000000002,-1.4308999999999998,0.9999,0.9999790789395647
7,4,3,403,1.0,0.0,0.18900000000000006,-1.3068,-1.1178,1.0,1.0
7,4,3,404,0.6497,0.194,0.00990000000000002,-1.9556,-1.9457,0.6497,0.9918348690938843
7,4,3,405,0.9827,0.0157,0.008799999999999919,-1.6812,-1.6724,0.0157,0.9948077563645016
7,4,3,407,0.9991,0.0006,0.14790000000000014,-2.1112,-1.9633,0.9991,0.9998631726032586
7,4,3,409,0.99995,5e-05,0.399,-1.5812,-1.1822,0.99995,0.9999819472552492
7,4,3,410,0.9615,0.02795,0.04200000000000026,-1.3595000000000002,-1.3175,0.9615,0.9968299411548363
7,4,3,411,0.9988,0.00055,0.581,-2.4913,-1.9102999999999999,0.9988,0.9996566792437683
7,4,3,412,0.99985,0.0001,0.17310000000000003,-1.7357,-1.5626,0.99985,0.999966491905283
7,4,3,413,0.9773,0.0118,0.06349999999999989,-1.9561,-1.8926,0.9773,0.9992349803179796
7,4,3,414,0.99995,5e-05,0.2784,-1.8932,-1.6148,0.99995,0.9999898742869217
7,4,3,415,0.96775,0.03185,0.38560000000000016,-2.4062,-2.0206,0.96775,0.9948226539772254
7,4,3,416,0.50465,0.4952,0.02289999999999992,-1.8089,-1.786,0.4952,0.9935800210072419
7,4,3,417,0.99945,0.00035,0.5962999999999998,-3.3064999999999998,-2.7102,0.99945,0.9998694949342205
7,4,3,419,0.64155,0.35835,0.13160000000000016,-2.0413,-1.9097,0.35835,0.9586322686523294
7,4,3,421,0.99985,0.0001,0.26059999999999994,-1.8733,-1.6127,0.99985,0.9999573586718626
7,4,3,422,0.9962,0.00245,0.2504000000000002,-1.5296,-1.2792,0.9962,0.9992437042364016
7,4,3,424,0.54615,0.45375,0.13070000000000004,-2.6344000000000003,-2.5037000000000003,0.54615,0.9774676529760097
7,4,3,425,0.9995,0.0005,0.34079999999999977,-2.2897,-1.9489,0.9995,0.9999255797702756
7,4,3,426,0.99995,5e-05,0.31190000000000007,-2.2965,-1.9846,0.99995,0.9999841650337471
7,4,3,428,0.9999,0.0001,0.3206,-2.2706,-1.95,0.9999,0.9999858803840396
7,4,3,429,0.9997,0.00015,0.5893999999999999,-2.2172,-1.6278000000000001,0.9997,0.9999135869565218
7,4,3,430,0.99995,5e-05,0.13200000000000012,-1.6589,-1.5269,0.99995,0.9999960214600034
7,4,3,431,0.5675,0.3255,0.010700000000000376,-2.3892,-2.3785,0.5675,0.9932344341202075
7,4,3,432,0.95435,0.0456,0.05710000000000015,-1.3896000000000002,-1.3325,0.0456,0.9607769502014969
7,4,3,433,0.9999,0.0001,0.23929999999999985,-1.8368,-1.5975000000000001,0.9999,0.9999784952090592
7,4,3,434,0.77465,0.2252,0.05170000000000008,-2.0061,-1.9544,0.77465,0.9941326778326105
7,4,3,435,0.9979,0.00205,0.09040000000000026,-2.5155000000000003,-2.4251,0.9979,0.9999086046511628
7,4,3,436,0.67875,0.28285,0.10929999999999995,-0.8885,-0.7792,0.67875,0.951621935846933
7,4,3,437,0.80495,0.19505,0.04200000000000004,-1.5292000000000001,-1.4872,0.19505,0.9778917734763275
7,4,3,438,1.0,0.0,0.1647000000000003,-2.0026,-1.8378999999999999,1.0,1.0
7,4,3,439,0.99965,0.00035,0.05250000000000021,-1.4988000000000001,-1.4463,0.99965,0.9999877401921538
7,4,3,440,0.9988,0.00055,0.2699999999999996,-2.4692,-2.1992000000000003,0.9988,0.9997464806415033
7,4,3,441,0.99895,0.00095,0.23150000000000004,-1.8799,-1.6483999999999999,0.99895,0.999851710197351
7,4,3,442,0.9118,0.0743,0.040000000000000036,-1.5589,-1.5189,0.0743,0.9728330361152092
7,4,3,444,0.9994,0.00035,0.3164,-1.9053,-1.5889,0.9994,0.9998299847793
7,4,3,446,0.9921,0.0079,0.05859999999999976,-1.9268999999999998,-1.8683,0.9921,0.9997597488193471
7,4,3,447,0.7868,0.21305,0.05820000000000003,-1.3157,-1.2575,0.21305,0.9651782511210764
7,4,3,448,0.99745,0.0023,0.21619999999999995,-1.9593,-1.7431,0.99745,0.9996459271168274
7,4,3,449,0.9304,0.0695,0.15649999999999986,-2.1206,-1.9641000000000002,0.9304,0.9948441030840328
7,4,3,450,0.7492,0.2476,0.043299999999999894,-1.5833,-1.54,0.2476,0.9793091012442369
7,4,3,451,1.0,0.0,0.41949999999999976,-2.6115,-2.192,1.0,1.0
7,4,3,452,0.99995,5e-05,0.24730000000000008,-1.314,-1.0667,0.99995,0.999990589802131
7,4,3,455,0.5325,0.46705,0.017800000000000038,-0.9592,-0.9414,0.5325,0.9784885060467056
7,4,3,456,0.48955,0.3954,0.09189999999999998,-0.9565,-0.8646,0.3954,0.9338436539466807
7,4,3,457,0.99985,0.0001,0.1553,-2.2824,-2.1271,0.99985,0.9999847025061338
7,4,3,458,0.99895,0.0009,0.08790000000000031,-2.5494000000000003,-2.4615,0.99895,0.9999631383855024
7,4,3,459,0.95815,0.04085,0.10110000000000019,-2.5308,-2.4297,0.95815,0.9980970898530108
7,4,3,460,0.99995,5e-05,0.6170999999999998,-2.8987,-2.2816,0.99995,0.9999884016973126
7,4,3,461,0.99975,0.0001,0.10280000000000022,-1.8471000000000002,-1.7443,0.99975,0.9999627551296626
7,4,3,465,0.99995,5e-05,0.3250000000000002,-2.0231000000000003,-1.6981000000000002,0.99995,0.9999766793534676
7,4,3,466,0.9985,0.0015,0.008099999999999774,-2.4333,-2.4252000000000002,0.9985,0.9999950067809149
7,4,3,467,0.9999,5e-05,0.3938999999999999,-2.0808999999999997,-1.6869999999999998,0.9999,0.9999793190446441
7,4,3,468,0.9998,0.0002,0.4405999999999999,-2.6608,-2.2202,0.9998,0.9999346963319302
7,4,3,469,0.85035,0.14935,0.05790000000000006,-2.1289,-2.0709999999999997,0.14935,0.9768252924045282
7,4,3,470,0.5542,0.4458,0.06099999999999994,-1.4398,-1.3788,0.5542,0.9811127934435337
7,4,3,471,0.91945,0.06875,0.0674999999999999,-2.4454,-2.3779,0.06875,0.9721337654371472
7,4,3,472,0.98425,0.0157,0.02279999999999971,-2.5326,-2.5098000000000003,0.0157,0.9911351674168841
7,4,3,473,0.6327,0.26125,0.03190000000000004,-1.2972,-1.2652999999999999,0.6327,0.9662130666049954
7,4,3,475,0.99315,0.0067,0.3855999999999997,-2.3015,-1.9159000000000002,0.99315,0.9981779165761461
7,4,3,476,0.46035,0.32225,0.012199999999999989,-2.2350999999999996,-2.2228999999999997,0.04905,0.9688655675361281
7,4,3,477,0.9998,0.0001,0.15399999999999991,-1.5152999999999999,-1.3613,0.9998,0.9999747574737675
7,4,3,479,0.9998,0.00015,0.2772999999999999,-1.5865,-1.3092000000000001,0.9998,0.9999427324298771
7,4,3,481,0.8446,0.1501,0.08250000000000002,-1.9649,-1.8824,0.1501,0.9640700111964986
7,4,3,482,0.99985,0.0001,0.5189999999999997,-2.6300999999999997,-2.1111,0.99985,0.999960933044371
7,4,3,483,0.6426,0.2637,0.008199999999999985,-1.3783,-1.3701,0.00445,0.95481455778858
7,4,3,484,0.8295,0.1705,0.1593,-1.9151,-1.7558,0.8295,0.9858176335439404
7,4,3,485,0.9499,0.0501,0.25059999999999993,-2.2971,-2.0465,0.9499,0.9945343868355753
7,4,3,486,0.9993,0.0005,0.052200000000000024,-1.3771,-1.3249,0.9993,0.9999514632198097
7,4,3,487,0.9877,0.01195,0.27,-1.8128,-1.5428,0.9877,0.9980704655781113
7,4,3,488,0.99575,0.0037,0.19549999999999956,-2.1132999999999997,-1.9178000000000002,0.99575,0.9995939786116501
7,4,3,489,1.0,0.0,0.3780999999999999,-2.1967,-1.8186,1.0,1.0
7,4,3,490,0.99995,5e-05,0.6301999999999999,-3.0932,-2.463,0.99995,0.99998802534592
7,4,3,491,0.80105,0.19875,0.07220000000000004,-0.914,-0.8418,0.80105,0.9842622100656457
7,4,3,493,0.9999,0.0001,0.6028999999999998,-1.6056,-1.0027000000000001,0.9999,0.9999601893373193
7,4,3,494,1.0,0.0,0.1644000000000001,-1.2072,-1.0428,1.0,1.0
7,4,3,495,1.0,0.0,0.17939999999999978,-1.6441,-1.4647000000000001,1.0,1.0
7,4,3,496,0.50685,0.49315,0.16159999999999997,-2.109,-1.9474,0.50685,0.9622128781412994
7,4,3,497,0.98555,0.01445,0.2872999999999999,-2.1648,-1.8775000000000002,0.98555,0.9965530395417592
7,4,3,498,0.75795,0.24195,0.05109999999999992,-1.4346999999999999,-1.3836,0.24195,0.9729828082525964
7,4,3,499,0.64835,0.3513,0.0665,-1.6805999999999999,-1.6140999999999999,0.3513,0.974230265976437
7,4,3,500,0.9315,0.0485,0.002200000000000202,-1.6436000000000002,-1.6414,0.9315,0.9988071732781698
